DSM_0257070007 34 333.647
DSM_0194456427 17 180.765
DSM_0206254143 11 347.545
DSM_0100544781 20 381.4
DSM_0122079041 10 142.9
DSM_0192667038 6 106.167
DSM_0420346919 9 304.556
DSM_0366899366 6 90.3333
DSM_0362367744 6 90.3333
DSM_0203212778 18 178.389
DSM_0123522444 101 252.713
DSM_0190634323 11 111.273
DSM_0467307955 689 615.956
DSM_0289065578 21 416.048
DSM_0309874338 42 504.881
DSM_0136917831 17 91
DSM_0380063453 13 253.385
DSM_0400615839 5 388.8
DSM_0125703815 31 357.871
DSM_0068216512 9 206.667
DSM_0075289830 9 232
DSM_0316240614 13 148.615
DSM_0230702579 7 194.857
DSM_0302350574 10 148.9
DSM_0270790921 5 157.2
DSM_0117067093 6 302.333
DSM_0335977996 10 197.5
DSM_0465572409 95 232.705
DSM_0245603794 5 155.4
DSM_0069802811 230 697.735
DSM_0416699583 8 76
DSM_0339778393 82 277.707
DSM_0154544791 35 229.6
DSM_0353709984 32 222.938
DSM_0190208645 247 483.644
DSM_0132818643 493 105.663
DSM_0205409209 5 229.4
DSM_0187770273 93 258.484
DSM_0409429565 167 193.072
DSM_0485164225 13 160
DSM_0094090723 15 109.533
DSM_0150832059 5 274.2
DSM_0450269393 9 201.222
DSM_0064760513 78 137.808
DSM_0164452025 151 432.305
DSM_0223215532 13 418.308
DSM_0246255382 12 276.5
DSM_0301318735 12 99.25
DSM_0305776841 52 213.615
DSM_0278122420 57 760.947
DSM_0324892563 31 520.097
DSM_0003465549 7 415
DSM_0152213866 14 119.571
DSM_0406086058 17 116.235
DSM_0054273055 70 294.929
DSM_0214827253 5 213.8
DSM_0387979029 176 348.602
DSM_0158674140 10 678.3
DSM_0125026459 12 341.417
DSM_0112199041 10 204.7
